Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
cooler-bag,Ice Bag,"<p>When we visited our producers in France, we were presented with one of these wonderful ice bags at a local restaurant. We knew right then that we had to have them. Now that we have been able to find a source of these bags in the USA, we have enough to release them to everyone! </p>
<p>These are great and super versatile. Picnics are the obvious choice, but they are also great for bringing a chilled bottle to a restaurant, or to a friends house. And they make wonderful gifts bags too. Heck, these ice bags are so convenient that the traditional ice bucket has been relegated to strictly formal occasions!</p>",fatcork ,Apparel & Accessories,Merchandise,"Merchandise, spo-default, spo-disabled, VARIANT-34356566097964-UNIT-ML",true,Title,Default Title,,,,,FCIB,45.359237,shopify,deny,manual,18.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Cooler-Bag3.jpg?v=1673293563,1,,false,Shop Ice Bag Online | fatcork,Keep your champagne cool on-the-go with our stylish and functional Cooler Bag. Shop now on Fatcork.com and enjoy the ultimate convenience. ,Champagne Accessories,,,,new,true,,,,,,,lb,,8.00,true,true,,,active
cooler-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Cooler-Bag4.jpg?v=1673293563,2,,,,,,,,,,,,,,,,,,,,,,,,
cooler-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Cooler-Bag2.jpg?v=1646855704,3,,,,,,,,,,,,,,,,,,,,,,,,
champagne-stopper,Champagne Stopper,The best Champagne stopper you've ever had. This hermetic cork has one hinge and a silicon enclosure that forms to the mouth of the bottle. The suction is fantastic!,fatcork ,,Merchandise,"Merchandise, spo-default, spo-disabled",true,Title,Default Title,,,,,STPR,45.359237,shopify,deny,manual,5.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Wine-Stopper.jpg?v=1673293501,1,,false,The Best Champagne Stopper | fatcork,Keep your champagne fresh with our high-quality champagne stopper. Perfect for special occasions or casual celebrations. Get yours online in fatcork! ,Champagne Accessories,,,,new,true,,,,,,,lb,,3.00,true,true,,,active
champagne-stopper,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Wine-Stopper2.jpg?v=1673293501,2,,,,,,,,,,,,,,,,,,,,,,,,
champagne-stopper,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Wine-Stopper3.jpg?v=1632078168,3,,,,,,,,,,,,,,,,,,,,,,,,
come-des-tallants-magnum,Come Des Tallants Magnum 2017,"<meta charset=""utf-8"">
<p><b>SEE: </b><span style=""font-weight: 400;"">Shimmering gold with distinct clarity and a lively mousse</span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Toffee and tropical fruit followed by cellar musk and brioche </span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Juicy orchard fruit. Bone-dry with a backbone of fresh citrus acidity. </span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">This cuvée is perfect as an aperitif. It also works beautifully with Mexican food. Pop a bottle on taco night or the next time you’re grilling up fajitas.  </span><br></p>",Piollot Père et Fils,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Large Format,"ABV-12, Bottle Size_Large Format, Brut Nature, Grower_Piollot Père et Fils, Inventory, REGION-AUBE, Single Bottles, spo-default, spo-disabled, Style_Blanc des Noirs, Style_Single variety, VARIANT-34340730798124-TYPE-BOTTLE, VARIANT-34340730798124-UNIT-ML, VARIANT-34340730798124-VOLUME-1500.0, VINTAGE-100% 2015",false,Title,Default Title,,,,,PLCTM,3628.73896,shopify,deny,manual,155.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Magnum_Filler_1.jpg?v=1595463076,1,,false,,,Champagne,,,,new,true,,,,,,,lb,,68.48,true,true,,,draft
come-des-tallants-magnum,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Piollot_c8e08666-4e6d-4517-acd0-79366c380c11.jpg?v=1638837651,2,,,,,,,,,,,,,,,,,,,,,,,,
come-des-tallants-magnum,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/piollot-image-bandeau-4-scaled_94a9a945-75ef-4b77-9572-97b991325d0c.jpg?v=1638837651,3,,,,,,,,,,,,,,,,,,,,,,,,
brut-tradition-premier-cru-375-ml,Blanc de Blancs Brut Grand Cru Demi,"<meta charset=""utf-8"">
<p><b>SEE: </b><span style=""font-weight: 400;"">Golden iridescence and fine, pearly bubbles </span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Earth, tobacco and hay give way to white flowers and citrus blossoms</span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Fresh grapefruit. Crisp and fresh with bright acidity and a long, buttery finish. </span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">Keep it simple; pair these bubbles with shellfish, rustic cured meats or takeout pad Thai.</span><br></p>",Petit Le Brun et Fils,,Half bottles,"40% 2014, ABV-12, Bottle Size_Half, Extra Brut, Grower_Petit le Brun et Fils, Inventory, REGION-CÔTE DES BLANCS, Single Bottles, spo-default, spo-disabled, Style_Single variety, VARIANT-34340728471596-TYPE-BOTTLE, VARIANT-34340728471596-UNIT-ML, VARIANT-34340728471596-VOLUME-375.0, VINTAGE-60% 2015 40% 2014",true,Title,Default Title,,,,,PTBBD,907.18474,shopify,deny,manual,33.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Petit_Le_Brun_et_Fils_PTBBD.jpg?v=1614814344,1,,false,,,Champagne,,,,new,true,,,,,,,lb,,16.90,true,true,,,active
brut-tradition-premier-cru-375-ml,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/fatcork-petit-le-brun_c5db78d9-10a8-42eb-8ff3-a5c83e56a00c.jpg?v=1638836592,2,,,,,,,,,,,,,,,,,,,,,,,,
brut-tradition-premier-cru-375-ml,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_PetitLeBrun_9421c16b-0639-4a05-b65a-50dc41988a19.jpg?v=1638836592,3,,,,,,,,,,,,,,,,,,,,,,,,
brut-tradition-premier-cru-1-5l,Brut Tradition Premier Cru Magnum,"<meta charset=""utf-8"">
<p><b>SEE: </b><span style=""font-weight: 400;"">Golden-yellow with green reflections at the edges. Lively bubbles.</span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">White floral, green apple and marshmallow </span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Green apple and a punch of vibrant minerality accompanied by delicate white flowers, baking spices and </span><span style=""font-weight: 400;"">toasted brioche</span></p>
<p><b>PAIR:</b> <span style=""font-weight: 400;"">Perfect with potato chips at happy hour or next to seared scallops with lemon, capers and sauteed spinach, this chardonnay-dominant blend is an all-around palate pleaser.</span><br></p>",Pascal Redon,,Large Format,"50% VIN DE RÉSERVE, ABV-12, Bottle Size_Large Format, Brut, Grower_Pascal Redon, Inventory, REGION-MONTAGNE DE REIMS, Single Bottles, spo-default, spo-disabled, VARIANT-34340726702124-TYPE-BOTTLE, VARIANT-34340726702124-UNIT-ML, VARIANT-34340726702124-VOLUME-1500.0, VINTAGE-50% 2017 50% VIN DE RÉSERVE",true,Title,Default Title,,,,,PRBTM,3628.73896,shopify,deny,manual,138.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Pascal_Redon_PRBTM.jpg?v=1612994539,1,,false,Brut Tradition Premier Cru Magnum | Champagne by Pascal Redon | fatcork,"Pascal's sons are in charge, but they're making it like papa did. Go big: Try the Brut Tradition Premier Cru 1.5L magnum. Shop champagne online in fatcork. ",Champagne,,,,new,true,,,,,,,lb,,55.77,true,true,,,active
brut-tradition-premier-cru-1-5l,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Adrien_Redon_Fatcork_486095ec-9dc8-4763-8d3b-819ebe3b63b7.jpg?v=1638820506,2,,,,,,,,,,,,,,,,,,,,,,,,
brut-tradition-premier-cru-3l,Brut Tradition Premier Cru Jeroboam,"<meta charset=""utf-8"">
<p><span style=""font-weight: 400;"">Green reflections dance at the edges of this bright-yellow wine with calm, fine bubbles. </span></p>
<p><span style=""font-weight: 400;"">Right away, you’ll recognize it as a chardonnay-dominated cuvée, thanks to floral, green apple, and marshmallow aromas. After a few seconds, you might pick up mineral notes and anise. Allow it to aerate a few minutes so you can smell developing notes of toast, melted butter, honey, and warm grapefruit. </span></p>
<p><span style=""font-weight: 400;"">Fresh with good acidity and zero bitterness, the wine grows rounder as it moves across the palate. </span></p>",Pascal Redon,,Large Format,"50% VIN DE RÉSERVE, ABV-12, Bottle Size_Large Format, Brut, Grower_Pascal Redon, Inventory, REGION-MONTAGNE DE REIMS, Single Bottles, spo-default, spo-disabled, VARIANT-34340720738348-TYPE-BOTTLE, VARIANT-34340720738348-UNIT-ML, VARIANT-34340720738348-VOLUME-3000.0, VINTAGE-50% 2018 50% VIN DE RÉSERVE",false,Title,Default Title,,,,,PRBTJ,7257.47792,shopify,deny,manual,380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Pascal_Redon_PRBTJ.jpg?v=1612994518,1,,false,,,Champagne,,,,new,true,,,,,,,lb,,147.88,true,true,,,draft
brut-tradition-premier-cru-3l,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_PascalRedon_8c2f3fa5-ac08-4c4d-b338-2457a718a1ed.jpg?v=1661537926,2,,,,,,,,,,,,,,,,,,,,,,,,
brut-rose-premier-cru-1-5l,Brut Rosé Premier Cru Magnum,"<meta charset=""utf-8"">
<p><b>SEE: </b><span style=""font-weight: 400;"">Crushed raspberries with subtle reflections of copper</span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Fresh strawberry and cherry give way to richer aromas like kirsch and peony </span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Strawberries and cherries again, then a hint of tannins</span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">Enjoy this bottle with cheese and fresh fruit.</span><br></p>",Pascal Redon,"Food, Beverages & Tobacco > Beverages > Alcoholic Beverages > Wine",Large Format,"50% VIN DE RÉSERVE, ABV-12, Bottle Size_Large Format, Brut, Grower_Pascal Redon, Inventory, REGION-MONTAGNE DE REIMS, Single Bottles, spo-default, spo-disabled, Style_Rosé, VARIANT-34340714741804-TYPE-BOTTLE, VARIANT-34340714741804-UNIT-ML, VARIANT-34340714741804-VOLUME-1500.0, VINTAGE-50% 2019 50% VIN DE RÉSERVE",true,Title,Default Title,,,,,PRROM,3628.73896,shopify,deny,manual,149.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Pascal_Redon_PRROM.jpg?v=1612994340,1,,false,Brut Rose Premier Cru Magnum | Rosé Champagne by Pascal Redon | fatcork,"Pascal's sons are in charge now, but they're making it like papa did. Go big: Try the Brut Rosé Premier Cru 1.5L magnum. Shop champagne online in fatcork. ",Champagne,,,,new,true,,,,,,,lb,,59.83,true,true,,,active
brut-rose-premier-cru-1-5l,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_PascalRedon_e1985d1b-8ecb-45e1-8df3-3ee639f4c895.jpg?v=1637280565,2,,,,,,,,,,,,,,,,,,,,,,,,
brut-rose-premier-cru-3l,Brut Rosé Premier Cru Jeroboam,"<meta charset=""utf-8"">
<p><span style=""font-weight: 400;"">The color calls to mind crushed raspberries with subtle reflections of copper. Thanks to calm effervescence, it’s got a soothing look in the glass.</span></p>
<p><span style=""font-weight: 400;"">First, it charms you with fresh strawberry and cherry, but these fruity aromas give way to richer ones—kirsch and peony come to mind. </span></p>
<p><span style=""font-weight: 400;"">More strawberries. More cherries. More charm. Then suddenly, it flexes to reveal a hint of tannins.</span></p>",Pascal Redon,,Large Format,"50% VIN DE RÉSERVE, ABV-12, Bottle Size_Large Format, Brut, Grower_Pascal Redon, Inventory, REGION-MONTAGNE DE REIMS, Single Bottles, spo-default, spo-disabled, Style_Rosé, VARIANT-34340677976108-TYPE-BOTTLE, VARIANT-34340677976108-UNIT-ML, VARIANT-34340677976108-VOLUME-3000.0, VINTAGE-50% 2016 50% VIN DE RÉSERVE",false,Title,Default Title,,,,,PRROJ,7257.47792,shopify,deny,manual,380.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Pascal_Redon_PRROJ.jpg?v=1667510392,1,,false,,,Champagne,,,,new,true,,,,,,,lb,,147.88,true,true,,,active
brut-rose-premier-cru-3l,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/PRROJinuse3.png?v=1667510392,2,,,,,,,,,,,,,,,,,,,,,,,,
brut-rose-premier-cru-3l,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/ScreenShot2022-11-03at2.21.36PM.png?v=1667510514,3,,,,,,,,,,,,,,,,,,,,,,,,
esprit-rose-1-5l,Esprit Rosé Magnum,"<meta charset=""utf-8"">
<p><b>SEE: </b><span style=""font-weight: 400;"">Salmon pink with flecks of gold. Fine bubbles and a luscious halo of mousse. </span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Red currant freshness followed by peony and baked fruit aromas</span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Ripe strawberries with clotted cream followed by a tart rhubarb. Delicate effervescence and notes of fresh cut grass. </span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">This bottle is a great start to your night out. It complements thinly sliced cured meats like bresaola and coppa, berries and whipped cream or dark chocolate. </span><br></p>",Mathieu-Gandon,,Large Format,"15% 2014, ABV-12, Bottle Size_Large Format, Brut, Grower_Mathieu-Gandon, Inventory, REGION-VALLÉE DE LA MARNE, Single Bottles, spo-default, spo-disabled, Style_Rosé, VARIANT-34340672405548-TYPE-BOTTLE, VARIANT-34340672405548-UNIT-ML, VARIANT-34340672405548-VOLUME-1500.0, VINTAGE-85% 2017 15% 2016",true,Title,Default Title,,,,,MGROM,3628.73896,shopify,deny,manual,132.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Mathieu_Gandon_MGROM.jpg?v=1672360695,1,,false,Esprit Rosé Magnum | Rosé Champagne by Mathieu Gandon | fatcork,"Experience the delightful flavors of Esprit Rosé Magnum sparkling wine. Made with precision and care, it's the perfect choice for any celebration. Buy in fatcork",Champagne,,,,new,true,,,,,,,lb,,56.28,true,true,,,active
esprit-rose-1-5l,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork-MathieuGandon-3_adbe7ce4-4010-4c5e-abf1-1b2acc1f7ef6.jpg?v=1672360695,2,,,,,,,,,,,,,,,,,,,,,,,,
esprit-rose-1-5l,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork-MathieuGandon-1_4c986a20-2205-445e-80c4-9d46dc047778.jpg?v=1672360695,3,,,,,,,,,,,,,,,,,,,,,,,,
esprit-rose-1-5l,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork-MathieuGandon-2_bcd9460b-efa5-4232-8249-ab8db9e2a7fb.jpg?v=1672360695,4,,,,,,,,,,,,,,,,,,,,,,,,
esprit-brut-1-5l,Esprit Brut Magnum,"<meta charset=""utf-8"">
<p><b>SEE: </b><span style=""font-weight: 400;"">Straw-yellow with extremely fine bubbles </span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Citrus fruits, white flowers and honey followed by fresh rising sourdough and sweet cream</span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Citrus zest, spring pea vines and freshly churned butter. </span><span style=""font-weight: 400;"">Elegant, delicate and fresh with a creamy texture on the palate. </span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">Enjoy this bottle as an aperitif, alongside a bowl of popcorn, or with snack combos like pita with hummus and green apples with cheese. </span><br></p>",Mathieu-Gandon,,Large Format,"15% VIN DE RÉSERVE, ABV-12, Bottle Size_Large Format, Brut, Grower_Mathieu-Gandon, Inventory, REGION-VALLÉE DE LA MARNE, Single Bottles, spo-default, spo-disabled, VARIANT-34340630986796-TYPE-BOTTLE, VARIANT-34340630986796-UNIT-ML, VARIANT-34340630986796-VOLUME-1500.0, VINTAGE-85% 2016 15% VIN DE RÉSERVE",true,Title,Default Title,,,,,MGEBM,3628.73896,shopify,deny,manual,142.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_Mathieu_Gandon_MGEBM.jpg?v=1638818679,1,,false,Esprit Brut Magnum | Champagne by Mathieu Gandon | fatcork,"Celebrate in style with our Esprit Brut Magnum sparkling wine. Made with precision and care, it's the perfect choice for any special occasion. Buy in fatcork!",Champagne,,,,new,true,,,,,,,lb,,51.88,true,true,,,active
esprit-brut-1-5l,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork-MathieuGandon-3_cb036506-9413-48b5-a041-c433e793fa44.jpg?v=1638835071,2,,,,,,,,,,,,,,,,,,,,,,,,
esprit-brut-1-5l,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork-MathieuGandon-1_e5e700c0-a78e-4721-b6f8-1fd6b817ebfd.jpg?v=1638835071,3,,,,,,,,,,,,,,,,,,,,,,,,
esprit-brut-1-5l,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork-MathieuGandon-2_1967a8b8-c70d-4bd4-a1ab-a53a55789908.jpg?v=1638835071,4,,,,,,,,,,,,,,,,,,,,,,,,
esprit-brut-demi-375-ml,Esprit Brut Demi,"<meta charset=""utf-8"">
<p><b>SEE: </b><span style=""font-weight: 400;"">Straw-yellow with extremely fine bubbles </span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Citrus fruits, white flowers and honey followed by fresh rising sourdough and sweet cream</span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Citrus zest, spring pea vines and freshly churned butter. </span><span style=""font-weight: 400;"">Elegant, delicate and fresh with a creamy texture on the palate. </span></p>
<p><span style=""font-weight: 400;""><b>PAIR: </b>Enjoy this bottle as an aperitif, alongside a bowl of popcorn, or with snack combos like pita with hummus and green apples with cheese. <br></span></p>",Mathieu-Gandon,,Half bottles,"15% VIN DE RÉSERVE, ABV-12, Bottle Size_Half, Brut, Grower_Mathieu-Gandon, Inventory, REGION-VALLÉE DE LA MARNE, Single Bottles, spo-default, spo-disabled, VARIANT-34340626071596-TYPE-BOTTLE, VARIANT-34340626071596-UNIT-ML, VARIANT-34340626071596-VOLUME-375.0, VINTAGE-85% 2016 15% VIN DE RÉSERVE",true,Title,Default Title,,,,,MGEBD,907.18474,shopify,deny,manual,30.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_MGEBD.jpg?v=1638818661,1,,false,,,Champagne,,,,new,true,,,,,,,lb,,15.55,true,true,,,active
